feature	metabat_SRR16554674.5	maxbin_SRR13022355.014	metabat_ERR12405975.5_sub	semibin_SRR13022325.6	semibin_SRR16554706.23	semibin_SRR23364195.41	semibin_SRR5930502.51	metabat_SRR13022352.3	semibin_ERR12405939.29	metabat_SRR16554779.30	maxbin_SRR11413655.005	maxbin_ERR2162217.001	maxbin_SRR13022336.003_sub	maxbin_SRR25825509.002	semibin_SRR5930533.9	metabat_SRR13022417.2	semibin_SRR5930511.52	semibin_ERR6281504.148	semibin_ERR6279672.24	semibin_SRR11413653.25	maxbin_SRR16554665.003	semibin_SRR11413686.80	maxbin_ERR12405962.011_sub	metabat_ERR6279614.12_sub	semibin_ERR6232382.49_sub	semibin_ERR6279675.47	maxbin_SRR16554775.001	semibin_SRR11413653.97_sub	semibin_SRR16554655.39	metabat_ERR12405990.2	metabat_ERR6232687.8_sub	metabat_SRR25825493.27	maxbin_ERR6281499.002	semibin_SRR11413691.62	semibin_SRR6000945.4	maxbin_SRR16554671.002	metabat_SRR11413649.62	metabat_SRR5930494.64	metabat_ERR12405981.15	maxbin_SRR11413649.010	maxbin_SRR13068842.057_sub	metabat_SRR16554646.5	metabat_SRR20881978.24	semibin_SRR5930502.48	semibin_SRR6000905.60_sub	semibin_SRR5930507.29	semibin_SRR16554630.20	metabat_ERR6271719.4	semibin_SRR25825509.21	metabat_SRR23364235.43	maxbin_SRR5930501.002	metabat_ERR12405956.16	maxbin_ERR12406000.010	metabat_SRR6000877.7	semibin_SRR13022308.4	metabat_ERR12405930.6	semibin_SRR16554707.35_sub	semibin_ERR2162217.22	metabat_ERR12405933.43	semibin_ERR2162223.6	metabat_SRR6000874.30	metabat_SRR16554713.13	semibin_SRR5930499.112	semibin_SRR16168913.44_sub	semibin_SRR6000900.32	semibin_SRR16168903.5	semibin_SRR16554765.8	maxbin_SRR16554755.007_sub	semibin_SRR5930534.80	metabat_SRR6000907.1_sub	maxbin_SRR16554728.024	semibin_SRR8387683.16	maxbin_SRR11413620.019	semibin_SRR25825514.3_sub	metabat_ERR12405985.2	semibin_SRR16554738.0	semibin_SRR11413691.42	maxbin_SRR11413655.009_sub	semibin_SRR20881975.0	metabat_ERR6275681.8	maxbin_SRR16554759.001	metabat_SRR16554662.30_sub	metabat_SRR16554786.10	metabat_ERR6243880.3	semibin_ERR6264280.18	metabat_ERR6281505.14	semibin_SRR16554671.9	maxbin_SRR16554707.013	metabat_SRR16554771.26	semibin_SRR16554665.28	maxbin_ERR6279655.020	metabat_SRR5930523.5	semibin_SRR11413608.137	metabat_ERR6279651.8	metabat_SRR16554746.22	metabat_ERR12405939.30	metabat_ERR12405970.10	semibin_SRR20881988.7	metabat_ERR6275666.49	metabat_SRR16554744.3	semibin_SRR16168903.11	semibin_SRR11413690.7	metabat_SRR5930536.13	semibin_ERR12405947.71	metabat_ERR12405918.3	semibin_SRR23364196.21	semibin_SRR16554716.24	metabat_SRR16554626.7	semibin_SRR25825508.4_sub	semibin_SRR13068844.35	semibin_ERR6279614.29	semibin_SRR11413683.102	maxbin_SRR5930501.087_sub	maxbin_SRR16168913.015	semibin_SRR16554739.16	metabat_SRR16168982.24	metabat_SRR13022323.1	semibin_ERR6267712.45	semibin_ERR2162202.11	maxbin_ERR2162223.012	maxbin_SRR25825521.012_sub	metabat_SRR23364233.36	semibin_SRR16554653.1	maxbin_SRR5930508.026	metabat_SRR16554633.8	metabat_SRR16554713.7	semibin_SRR20881980.15_sub	metabat_SRR13022372.10_sub	semibin_ERR6233695.43_sub	maxbin_SRR5930515.007	maxbin_SRR13068818.010	semibin_ERR12405970.61	maxbin_SRR16554787.017_sub	metabat_SRR6000907.39	semibin_SRR25825502.47_sub	maxbin_ERR12405958.009_sub	semibin_ERR6232458.16	semibin_SRR11413688.65_sub	semibin_SRR5930536.88	maxbin_ERR12406009.001	semibin_SRR16554765.35	metabat_SRR5930502.31	metabat_ERR2162222.11_sub	maxbin_SRR16554790.013_sub	maxbin_SRR16554733.009	maxbin_SRR8387707.004_sub	metabat_SRR16554669.41_sub	maxbin_SRR5930518.019_sub	metabat_SRR11413686.5	semibin_SRR13068817.76	semibin_SRR20881986.74	semibin_SRR23364193.36	metabat_SRR5930514.58	semibin_ERR2162202.9	semibin_SRR5930501.2	metabat_SRR16554665.10	metabat_SRR13068853.24	semibin_SRR16554776.8	metabat_SRR13068851.17	metabat_ERR6279627.10	semibin_SRR11413679.4	metabat_ERR2162214.7	metabat_SRR11413647.31	metabat_ERR2162213.1	metabat_SRR16168896.4	metabat_ERR12405997.59	semibin_SRR6000944.44	metabat_ERR12405954.8	metabat_SRR13068832.4	semibin_SRR20881980.56	maxbin_SRR5930507.045	semibin_SRR5930495.29	maxbin_ERR6282070.040_sub	semibin_ERR6233693.7	metabat_SRR11413613.2	semibin_SRR16168945.59_sub	semibin_ERR12405923.28	semibin_SRR6000901.29	metabat_SRR16554687.19	semibin_SRR23364183.27	metabat_ERR12405985.26	maxbin_SRR5930497.004	metabat_SRR5930527.86	semibin_SRR6000896.44	metabat_ERR6281586.4	metabat_SRR6000949.51_sub	semibin_SRR11413689.110	maxbin_SRR6000869.050	semibin_SRR11413691.40_sub	metabat_SRR13068828.29	metabat_ERR12405917.12	semibin_SRR8387677.66	semibin_SRR16554633.6	semibin_SRR13022464.9	semibin_SRR11413690.11	maxbin_SRR5930504.027	semibin_ERR12405916.16	metabat_SRR16554654.18	metabat_SRR11413687.86	metabat_SRR5930529.8	semibin_SRR5930498.118	semibin_SRR16554780.22	metabat_SRR11413689.14	maxbin_SRR8387710.024	semibin_ERR12405964.2	metabat_ERR6281658.13	semibin_SRR11413691.52	metabat_SRR25825507.13_sub	semibin_SRR8387707.23	semibin_ERR12405918.0	metabat_SRR16554711.16	semibin_ERR12406007.1	semibin_SRR13022452.10	metabat_SRR11413620.24	maxbin_SRR8387707.009	metabat_ERR6281941.15	metabat_ERR12405924.12	semibin_SRR20881984.28	metabat_ERR12405966.18	maxbin_SRR16554651.021_sub	semibin_ERR12405967.93	semibin_ERR12406009.9_sub	maxbin_SRR8387659.002	semibin_SRR11413606.50	maxbin_ERR6232523.003	semibin_ERR6267712.18	metabat_SRR5930498.82	maxbin_ERR12405962.006	metabat_SRR23364213.66	semibin_ERR12405915.41_sub	semibin_SRR11413654.21	metabat_SRR25825510.12_sub	semibin_SRR13068827.60	maxbin_SRR23364231.030_sub	semibin_SRR13022424.6	metabat_ERR12405940.14
SRR20881985	0.0544875901530004	0.0396423333218788	0.0353969378871621	0.0276270370714833	0.0258651517616388	0.0286832935286395	0.0244827035375048	0.0244615766089293	0.0236037032556191	0.0197473772274748	0.024778189783672	0	0.027490831935935	0.0147560389397661	0.0184933935390405	0	0	0	0	0	0.0130260641324912	0	0.0180469777839564	0	0	0	0	0	0.0131562756988068	0	0	0	0	0	0	0	0	0	0	0	0	0.0191064533397187	0	0	0.0222037508299462	0	0	0	0	0	0.00464837037217184	0.0313303258265522	0.00401660031661025	0	0	0	0.0116292574818375	0.00887396638844418	0.00441874257573047	0	0	0	0.0105470093199443	0	0.00331115255499139	0	0	0	0	0	0	0	0.00788314962669142	0	0	0	0	0	0	0	0.0120632909904839	0	0	0	0	0	0	0.0102197061063046	0.00575140892229667	0	0	0	0	0	0	0	0	0	0.00487564453916192	0	0	0	0	0.00460019660366449	0.0091679858330379	0.00450585495278346	0.00484246181898182	0	0	0	0.0048793537552864	0	0	0	0	0	0.00488538266074934	0	0.00394623847670279	0	0.00731140914685606	0.00401233469433087	0	0.00429346965663895	0.00875098417700618	0.00435015104958584	0	0	0.00941824747063445	0	0.00524010585489271	0	0	0.0107977837915677	0	0	0.0153061724392309	0	0	0	0	0	0	0	0	0.0158058545437862	0.0156126924220041	0	0	0	0.0139232748677538	0.0145697664037825	0	0	0.0134976967985356	0.00884113741850408	0.0139138252249108	0.00612733686380847	0	0	0	0.0049420253052977	0.0128549488018608	0.00503053386150873	0	0.00481771502441344	0.00481994461892227	0.00468724935006885	0.0136071403542171	0.0120914469324418	0	0	0	0.0127305332135523	0.0048611369860569	0.0132889364565725	0.0046353483749681	0.00478540056389049	0	0.012924327808922	0.00446672334930466	0	0.00313557649823239	0.00480185494976113	0.00450280741528666	0.0106990871564366	0	0.00754679423016006	0	0.00416849518486122	0.00433204258643105	0	0	0	0.00417506596419045	0	0	0	0	0	0	0	0	0	0.00456417602572965	0	0	0.00934551414481066	0	0	0.00282389481380191	0.00221624471477099	0	0	0.0025900695404087	0	0	0	0	0	0	0	0	0	0	0.0113309434902009	0	0	0	0	0	0	0	0	0	0
SRR20881986	0.0286925337488466	0.0167378314159286	0	0	0	0	0.0318534561544538	0	0	0	0	0	0	0	0.00339018637544194	0	0.0052203572035558	0	0.0948840665765251	0	0.0078531098953519	0.003076457438724	0	0	0	0	0	0	0.0214796092439719	0	0	0	0	0	0.00441830580340956	0	0.106847920294313	0	0	0	0.0448151047143092	0.0194912965348374	0.00605503015284042	0.0071277981706505	0	0	0	0.074622963910611	0	0.0200793185449292	0.0767590784988308	0	0.0774629528044511	0	0	0.0674448213468874	0	0	0.00505167360560121	0.00370528860334536	0.0496581692783092	0.00423600191431296	0.0134294442078607	0	0.052505707861541	0	0	0	0.0323755527461977	0	0	0	0	0.00374870482265976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190626941381517	0	0	0	0.0164196693005695	0	0	0	0	0	0	0	0	0.0013704789297947	0	0	0	0	0	0	0	0	0	0	0	0	0.00133245428035634	0	0	0	0.00542204834544208	0	0	0	0	0	0	0	0	0.0092472021407753	0	0	0	0	0	0	0	0	0	0	0	0	0.00171479330880974	0	0	0	0.00255610472922843	0	0	0	0	0.00891421425283066	0.00242714311429555	0	0	0.0023914555316648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00253815777291884	0	0.00166986506127033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00317802424606075	0	0.00117443692162691	0.00381856140943385	0	0	0	0.0193312591862928	0	0	0.00693395125684263	0.00747474420493783	0	0	0	0	0	0	0	0	0
SRR20881987	0.00531278800922785	0.00592417761699982	0.00929469955702217	0.00708666494410289	0.0071810944534293	0.0251583796928114	0.00652420291634846	0.00714572441033429	0.00647706457274271	0.00602008365934866	0.0071341437464561	0	0.0198572708932317	0	0	0	0	0.00248231009142782	0.180254569078658	0.0209374555913309	0	0	0	0	0	0	0	0	0.00536749662399005	0.0142635538267386	0	0	0	0.01369338018862	0	0	0	0	0	0.020502663381914	0.087052476294135	0	0	0	0	0	0.0151667569552273	0	0	0.0425744962106985	0	0	0	0.0132641454117086	0.0018283586931895	0	0.0320123512182601	0	0.00167403818137741	0	0.0872021872578476	0	0.015128660201166	0	0.00237400940784068	0	0	0	0	0	0.0243560024185187	0	0.0249367855691338	0	0.00739173836103055	0.00714936208673427	0	0	0	0.0070036582473935	0.00576643816111457	0.00720471343911208	0	0.00716116998993234	0.00798681787362278	0.00691387803014799	0.00699394206579924	0.00243643621069064	0	0.0352694806909484	0.00707777502365594	0	0.00889440224220183	0.032130543587537	0	0.00629807190661629	0.00639468707012266	0	0	0	0	0	0	0.0040677667351884	0	0	0.00592858374113687	0	0	0	0	0	0.00590713495064975	0	0.00436661413223113	0.00206955848294223	0.0038090450001248	0	0.00386347568038311	0	0	0.00407910871094267	0	0	0	0	0	0	0	0.00250675010306177	0	0	0	0.00383259354263362	0.00275766700146706	0	0	0	0	0	0	0.0020026252621096	0.00942663812099334	0.0024186037796978	0	0	0	0.00291846602445489	0	0	0	0	0	0	0	0.00338891985162624	0	0	0	0	0.00267607099606973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271496967232416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00612462793511882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0392735800523989	0	0	0.0056060941639468	0	0	0	0	0	0	0	0	0	0
SRR20881988	0.118053027744292	0.0727263129704227	0	0	0	0.0240266057963207	0.0232160307895178	0	0	0	0	0	0.0176062284683637	0	0	0	0	0	0.0242448880460489	0	0	0	0	0	0	0	0	0	0	0.00704978568842693	0	0	0	0	0	0	0	0	0	0.22666810272446	0.0362047881336495	0	0	0	0.0113779015391626	0	0.0134837027817334	0	0	0.0413318552336885	0	0.0138138660560186	0	0.0115596522618181	0	0	0	0	0	0	0.0226332283877187	0	0.00177751540754191	0	0	0	0	0	0	0	0.0732032382855711	0.00147243217424415	0	0	0	0	0	0	0	0	0.0363898099829437	0	0	0	0	0	0	0	0	0.0404795863667342	0	0	0	0.0423054887284726	0	0	0	0.0503892124635426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238652986168081	0	0	0	0	0	0	0	0.0145626506407498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00219107975924371	0	0	0	0	0.00182921415376492	0	0	0	0	0	0	0	0	0	0	0	0	0.00164934102053938	0	0	0	0	0	0	0	0	0	0	0.00141118665919833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0488291281591379	0	0	0	0	0	0.00466847151976408	0	0.00403406206340879	0.00409073243768586	0.00433434369413363	0	0	0
SRR8387659	0.0135677048947755	0.0145525204509153	0.0547230462535535	0.0517861328584643	0.0393662028363763	0	0	0.0377658203714607	0.0395036751095179	0.0348520297387639	0.0395761782963355	0	0	0.0444117368366587	0.0606453735251244	0	0.013988044910591	0	0	0	0.0463507037903062	0	0.039397191340452	0	0	0	0	0.0210765653888578	0.0243669894182622	0	0	0	0	0	0.00410373292177786	0.00477300632342407	0	0	0	0	0	0	0.00881893430220539	0	0	0.010038831518081	0	0	0	0.0168164498913056	0	0	0	0	0	0	0.00461729128912757	0	0	0.00411343271216274	0	0	0	0	0	0.00395055651255805	0.00488088774883411	0	0	0	0.0170588623326103	0	0.00341362172965897	0	0.00125308322912596	0.00135629294662196	0	0.0047447204576301	0	0.00131290267980412	0	0.00123844920793306	0	0	0	0	0	0	0	0.0171946133139613	0	0.00633252236410981	0	0	0	0	0	0	0	0	0	0	0.00275341232793733	0	0	0	0	0	0	0	0	0	0	0	0	0.00256587539752669	0	0	0	0.00231124568005074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100651079543932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183468526574986	0	0	0	0.00369219292129022	0	0	0	0	0	0	0	0.0010513527265235	0	0	0	0	0	0	0	0	0	0	0	0	0.201862586782079	0	0.0909740306020562	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8387676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.680059913810777	0.0218313358553639	0	0	0	0.0794442519266096	0	0.0171985156733568	0.0172025981805691	0.0112448851517688	0	0	0	0	0.0106659667154394	0.0104166462674801	0.0149857705527918	0	0	0	0	0.0095458289610226	0	0.0394133696908796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00750262992466464	0	0.0109614827415069	0	0	0	0	0	0.0153602684701201	0	0	0	0.00224979360652578	0.00236666398531997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00817858457170415	0	0	0	0	0	0	0	0	0	0	0	0	0.00827165946276063	0	0	0	0.0120162845325219	0	0	0	0	0	0	0	0	0.00194837079236162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284578385976666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00236967469557327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00287600753764201	0	0	0	0	0	0	0	0	0.0110437130334735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8387677	0	0	0.0810249960021229	0.0693708651830102	0.0682560880895963	0	0	0.0593050931952246	0.0620933348919115	0.0605349307296757	0.0565879827692486	0	0	0	0	0	0	0	0	0.041978446419155	0	0	0	0	0	0.00558753478559318	0	0.0133957406854208	0	0	0.00528224551388093	0.00531079888531509	0	0	0.0102072293265189	0	0	0.00526625323625871	0	0	0	0	0.0226857822494306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0458440754926122	0.00873160759436638	0	0	0.0502892884882785	0	0.00671908705238365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00602107183169521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00589379717066503	0	0	0	0.00273698967096965	0	0	0.00270341050715525	0	0	0	0	0	0.00531804100605661	0.00329278919323947	0	0	0.00582878032023175	0	0	0	0	0	0	0.00239026435563701	0	0	0	0	0	0	0	0	0.0260594615554932	0	0	0	0	0	0.00460132716806905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142184108940118	0	0	0	0	0.00876566565890509	0	0	0	0	0.133292526723974	0	0	0	0	0	0.0073732518776122	0	0.00430583517432702	0	0.0207022131939945	0	0	0	0.00756878683932479	0	0	0.00703210945546204	0	0	0	0	0	0.00260707850673792	0	0	0.00525677868647889	0.00225692256759781	0.00504268666709026	0	0	0	0	0.0382604203852674	0	0	0	0	0	0	0	0	0	0	0
SRR8387679	0.0531870383476021	0.0411901953799772	0.0865087790044852	0.0912937002054949	0.0786119887287397	0	0	0.0717212367193128	0.0701642407155381	0.0697348348784587	0.0615773762202886	0	0	0	0	0	0	0	0	0.0735658843976468	0	0	0	0	0	0	0.0314308787658982	0.00813694273400041	0	0	0	0	0	0	0	0	0	0	0.0221987008108446	0	0	0	0	0	0.00379732044371324	0.00984500820638696	0	0	0	0	0	0.00386785093637598	0	0	0	0	0.00129657180057866	0	0.00887741443359852	0	0	0	0.0135810264080845	0	0.00271233659159214	0.00950669836506872	0.0103812032737335	0	0	0.0105010114634282	0	0	0	0	0.00247584972087337	0.0024711814062822	0	0	0.0338877700819581	0.0022537824348504	0	0.00233984784383607	0.00394755328869805	0.00237936614156903	0.00229865610945708	0.00226691363471806	0.00232995373221021	0	0	0.00178418444889772	0.00215789658426864	0	0.00217095481143839	0	0	0.00204505819154901	0.00204128294008137	0	0	0	0	0	0.00224982853982501	0	0	0	0	0	0.0232078117876724	0	0	0	0.00177640744721912	0	0.00155885987418696	0.00179336087796847	0	0	0	0.00186922973794249	0	0	0	0	0	0	0	0	0	0.00585513281720194	0	0	0	0	0	0	0.0025305175188659	0	0	0	0.010883707533347	0	0.00148039695925385	0.00511320618826995	0	0.00265090620634092	0.00279341547540498	0.0012597447134177	0	0	0.00224081257319988	0.00241031000095675	0	0	0.00215783952276513	0	0.00235980844459403	0	0	0	0	0	0.00202663766952457	0	0.00287427543751443	0	0	0	0.00205782115059881	0	0	0.000980076983774016	0	0.00206648675202473	0	0.00203157141337933	0	0	0	0.00205506041562188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000976598791297743	0	0	0	0	0	0	0	0.00108156943431825	0	0	0.000911210465616646	0	0.00303487525680344	0	0	0	0.00333227849423786	0	0	0	0	0	0	0	0	0	0	0.00184175131532048	0	0	0	0	0	0	0	0	0	0
SRR8387681	0.0338063076663451	0.0285559531065105	0.0188984036976474	0.0180537614886398	0.0176154613117262	0.0148494804397974	0.00556199454591849	0.0175994606302864	0.0150944981664842	0.0161783493584502	0.0136665357616343	0.0252005989868086	0.0134788707954566	0.0342009237877696	0.0107897439331973	0.0209026980547118	0.00724739711469588	0	0	0	0.0128721329347805	0	0.0130909231473532	0	0	0.00131722283946958	0.00615454600411503	0	0.0132669971973661	0	0.00115586475897663	0.00122282733334368	0	0	0.00146199957004661	0	0.00332168015749681	0.00119523932125887	0.0125871235409919	0	0	0	0.00214296171270562	0	0.00214125509075755	0.00246793125110374	0.00947549062177063	0.0040316554423433	0.0074486185801525	0	0.00350519516470361	0.00134330989341346	0.00332808237757299	0.00877807674205289	0.00207872360454991	0.00322601876873354	0.00406193481655456	0.00298537417110216	0.00434028502803847	0	0	0.00408667171603542	0.00310384110794594	0.00262468472883675	0	0.00266176589116772	0.0027105298927019	0.00307255256860499	0	0.0025962025137022	0	0.00518214357514805	0.00355653763214576	0.00238844868867775	0	0	0	0.00207531897030646	0	0	0	0	0	0	0	0	0	0.0017671057422298	0	0	0	0.00699995971956111	0	0	0.00381056229428383	0	0	0	0.100388989463522	0	0	0	0	0.0146059777231148	0	0.0978169807487205	0.0143442800256446	0.00269071866883606	0	0.00129042977025323	0.00242776661483322	0	0	0	0	0	0.0146733914904522	0.00265215871940736	0.0137898388600405	0	0.0127372698078651	0.013716304631643	0	0.0131634617891418	0	0.0129160606632935	0	0.00291958838916395	0.00229428451911015	0	0.0131758789465735	0	0.0025364347080202	0	0	0	0.00217369601157506	0	0.00254070018963182	0.0094513621043361	0	0	0	0	0	0.00267053196421043	0.00226628416659771	0	0.00271506032436707	0.00934269053557462	0.00210463145636267	0.00222151002513394	0.00654757718228829	0.0025256546049584	0.00216603048335586	0	0.0020039616405132	0.00188391670348978	0.00857937217214181	0.0110876151912503	0	0.00204187790575975	0.00181824502945892	0.00225406311558237	0	0.0020883883563769	0.00199438458828352	0.00197908305054594	0.00206177483978314	0.0024881668298029	0.00304634746086479	0	0.0109721069306149	0.00194838866893403	0.001982295439348	0.00180008250003434	0.00192133452228714	0.00191765337874625	0.00301593158863072	0.00182636887665408	0.00208211849067332	0.00339316894198975	0	0.00194686978375733	0.0020871566002665	0.0019387645751509	0.00778976336329759	0	0	0	0.0020523778882776	0	0.00366590924539078	0.00304767606873579	0.00182001675376362	0	0	0.00341237918558738	0.00267934087685702	0	0	0	0	0	0.00304974991917247	0.00337106016896235	0	0.00127292025886418	0.00338766246076227	0	0	0	0	0	0	0	0	0.00269706457646705	0	0.00219067474825523	0	0.00170136507400851	0	0	0	0	0	0	0	0	0	0	0	0	0.00549882368444925	0
SRR8387683	0.150015077934795	0.109683354633346	0.00879204645265468	0.00930737361150001	0.00779525014305714	0	0	0.0124898799064973	0.00718296538496035	0.00758518321088589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118108504064514	0	0	0	0	0	0	0	0.00399842500921421	0	0	0	0	0	0.0119032769357841	0.00493434280788241	0	0	0.00844048607185618	0.0397484916390546	0	0.00664219724997262	0	0	0	0	0	0	0.0474326478628109	0	0.00797050688007109	0	0	0.00580295502610272	0	0	0	0	0	0	0	0	0	0	0.0082959887788086	0.00465368004014527	0	0	0	0	0	0	0	0	0	0	0.0107317715123895	0	0	0	0	0.00674440598405863	0	0	0	0.0195978913035707	0	0	0	0	0.0105279989409408	0.00787172732138129	0	0	0.00626873571362573	0	0	0	0	0	0	0.00619256702434004	0	0	0.00730201530052633	0	0	0	0	0	0	0.0036957597030294	0	0.00739757529857801	0	0.0104877595011098	0	0	0	0.00625683153174149	0	0.0102332917455408	0.00742410041078481	0.00761274957089287	0.00494957510666538	0.0242249487043926	0.0239252716303032	0.00753441869561489	0.00845631542277755	0	0	0.00809702459092589	0	0.00659136219617126	0	0.0225039154692463	0	0.00501030082020251	0	0.00646869027677434	0	0	0	0	0	0.00726246556396611	0.00849692002180626	0	0	0	0.00695230118470871	0	0.00625718363196957	0	0	0.025818833714713	0.0060295341169723	0	0	0.00971301505443403	0	0	0.00681966388160959	0	0	0	0.00278712397147252	0	0.00605788140610035	0.023427893231559	0.024801027483354	0	0	0.011250769003104	0	0.0239140813577864	0	0	0	0	0	0	0	0.00867262006514487	0.0107538202265239	0	0	0	0.00788355828980014	0	0.00806315274602174	0	0	0.00373184074638342	0	0	0	0	0	0	0.0432831036785681	0	0	0.00639940068701812	0	0.00570889677681191	0	0.0054609597090821	0.00490180412220935	0.00496016556744583	0	0	0
SRR8387691	0.0420224337740282	0.0324768241707546	0.0549873929288321	0.0429117132575454	0.0390288296251799	0	0	0.0352558987815808	0.0389391570266545	0.0345498429413782	0.0373236461628933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0306472608904176	0	0.243347382608034	0	0	0	0	0.0105554190041543	0	0	0.00575645851108767	0	0.0155159747508413	0	0	0	0	0	0	0.0111341745408802	0	0.00564241882024634	0	0	0.00598722582878836	0	0.00591337199936314	0	0	0.00572648909905274	0	0	0	0	0	0	0	0	0.013011618418416	0.0102464232260281	0.0114675571442915	0	0	0.0131408788874879	0	0	0	0	0	0	0	0	0.0163575914581722	0	0	0	0	0	0	0	0	0	0	0	0	0.126586232171684	0	0	0	0	0	0	0	0.0097930334117655	0	0	0.00236901742361614	0	0	0	0	0	0.0536638996708135	0	0	0	0	0.0087617076606914	0	0.0021252786083526	0	0	0	0.00223843284986408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102494171541851	0.0035224490320599	0	0	0.00869575797901383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308030134013839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238072620350581	0	0	0	0	0	0	0	0.00200134310407688	0	0	0.00258641953412489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR8387697	0.0803091550829127	0.0585247158981989	0.0472099637798889	0.0480539230000068	0.0438891305874074	0.0377937817816447	0.0111819391556314	0.0449169525317438	0.0397142801469567	0.0417478616239232	0.03507520707342	0	0.0272179470623984	0.0278677761698407	0.0157396548925063	0	0.00888056169842227	0	0	0	0.0189451390616173	0	0.0222510798207836	0	0	0	0	0	0	0	0	0	0	0.079059176077548	0.00809931211927557	0	0	0	0.0260963245610987	0	0	0	0.00798288582247978	0	0.00644719945494996	0	0.0116196623804159	0	0	0	0	0.00250176454555465	0	0.0107461821059143	0	0	0	0	0.0267437167084474	0.005431923904389	0	0	0.0117018829505745	0	0.00272013784560864	0	0	0	0	0	0	0.00745847158953178	0	0	0	0	0.00225604703289744	0	0	0	0.00371024314321751	0	0.00699454007357779	0	0	0	0	0	0.00549597730979295	0	0	0	0	0	0	0	0	0	0	0.0257056634965569	0	0	0.0032345033110345	0	0	0	0	0	0	0.0021058930079971	0	0.00968089124998314	0	0.0235977497776369	0	0.00370081346845947	0	0.00668521897424542	0	0.00294208036063119	0	0	0	0	0	0	0.00241560553286899	0.00692354225334338	0.00345590222214088	0	0	0	0	0.00236290075497961	0	0	0	0	0.00605925219118787	0	0	0	0	0	0.0226991565673386	0	0	0	0	0	0	0	0	0	0	0.00207903998101802	0	0	0	0	0	0	0	0	0.00139492714990638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094405461634393	0	0	0	0	0.00987867852105202	0.00191451061438575	0	0	0	0.00263500247235702	0	0	0	0	0	0.00217132433253269	0	0	0	0.00218958647375797	0	0	0.00377408486960066	0.00268427661962241	0	0	0.00208653836206949	0	0	0	0	0	0	0	0	0.00197447975601116	0	0.00182331452326617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
